47
0.0013881355152213998	2.1614158015320498E-8	1.4456392674280847E-8	2.160558715466948E-8	0.013781714823398366	0.9341073060267148	9.266417567644363E-5	0.010273908645849213	1.1287171600136511E-4	2.0747382920492349E-7	3.672440537256228E-10	5.363918051021992E-11	1.9460939563711455E-10	3.638857549268086E-12	4.401676208723648E-14	0.003510398226729449	2.2132878150504806E-9	8.203869767676843E-12	4.561012712293215E-20	1.9164688626664515E-19	2.8937115371416395E-10	1.771244914750356E-13	1.1308044360029868E-31	1.914309855480605E-8	5.9279842908064286E-15	9.194674985596079E-8	5.255689276937425E-9	5.1740203465254855E-14	9.158057843240828E-15	6.0007031305937255E-21	6.8338213274050806E-12	3.2648663783562565E-32	0.036732615181103836	9.554277165269783E-15	1.9757665998791297E-11	2.622274925477467E-31	5.028537039263549E-40	1.3664126145874009E-28	6.0884754191464316E-40	1.0847858331847039E-35	5.20598124291147E-68	8.270356540875581E-33	3.583930817131046E-32	1.0245479425857046E-9	5.565172622210895E-21	2.1091650981876186E-12	1.0265611357901688E-11
8.868925038325051E-17	0.6733429295177447	0.3266327724653936	1.4577813404643445E-9	2.717220328348413E-16	7.519538989379789E-23	2.1883313062864202E-31	2.4515737721726893E-24	2.0266330605929084E-19	3.651870142204064E-23	1.885427521164519E-9	3.1290803951230017E-12	2.4047925916994216E-9	1.2325229411970951E-11	7.029839971337275E-11	1.3829069197699902E-23	1.695669558619381E-6	2.681585853779867E-10	2.1102702025129414E-17	6.706735011153495E-22	1.7322910717921386E-11	5.0121749130190615E-11	7.097522967463951E-36	2.1331506784860374E-5	6.610687661222855E-11	6.442854412528403E-41	1.2329959333117876E-6	4.266924172410392E-14	2.0567264797950184E-16	5.565316622629358E-41	5.791451155480587E-10	3.1571712596800494E-46	5.3959209455108965E-33	1.6972213569074873E-12	3.371451710579816E-20	1.100321102918559E-39	2.9848234016113684E-45	5.18684225821442E-49	1.0766206811253067E-41	3.3580843538790307E-64	2.091927732371199E-60	3.3673246211510953E-43	4.8216690348515916E-48	2.114835846779888E-9	1.4176721556441443E-19	1.8706816455774434E-9	2.7042718298356915E-8
4.0779209316104354E-14	0.09632290789068514	3.6780063840192912E-22	0.1270933442441285	2.3365087616846746E-14	6.0991872646175565E-21	1.6039954973895215E-31	6.089174970046351E-27	4.355275785932605E-21	2.6185720001205487E-27	2.3682109719307843E-6	1.464148817339126E-15	6.386477647636227E-6	1.7064460913497195E-8	2.367855899781638E-8	1.1530602701291218E-21	5.272796557428339E-9	0.4718533130435105	1.1212612886659938E-16	7.94497270550414E-21	6.391434342419419E-8	6.318116153678746E-9	1.684928938337023E-31	0.30007024245326114	7.907063622072851E-9	1.1472819323432018E-43	3.0478663426095493E-19	3.2108880816051043E-10	2.8154788930011327E-11	1.7002641358150155E-35	3.251055292705885E-7	5.996942282730978E-38	4.2528402892757935E-29	4.0450710924925385E-10	1.2477004373076235E-17	4.4161712036221266E-36	3.2318666122203205E-50	1.068695871942288E-45	9.97011556209782E-42	3.022908663510704E-66	2.051367744406156E-60	1.4491177530490023E-42	8.640747392509128E-41	8.643306247616519E-8	3.063486152076789E-17	3.2889789383968555E-6	0.004647612253110076
9.355573074760898E-15	5.883127630339375E-7	8.182279391761988E-21	0.8106494253136948	1.9692144992646174E-15	6.149988081557079E-21	1.6534466320013583E-33	1.1262648180260548E-27	7.192159726497181E-20	9.709099644184422E-30	7.654977148712217E-5	0.13004992302401278	2.804337286207859E-5	7.558752783379711E-7	3.36254707593927E-9	6.161239681965728E-22	2.997994520920916E-11	3.252056444601948E-14	2.4768953252966456E-17	7.875090793956357E-4	0.04129615143467284	1.5907496562830286E-10	1.7694639080725026E-14	0.012881741231649813	6.996883763493893E-8	3.975338740803651E-27	2.6144939206903815E-19	1.181483995101766E-4	0.001866664680345823	2.7361265268282746E-9	1.7788544839235363E-6	6.375542383440292E-9	2.2953299607909926E-22	1.5667412057207577E-11	0.002233936027210609	1.3515345288477665E-14	4.296863398669648E-19	3.871146262161034E-16	3.633628041910757E-35	1.2060895174697408E-61	3.092439917421941E-57	4.684527040766891E-17	1.9152696660541682E-8	3.919500108546865E-10	8.55761678496798E-6	9.626541381847724E-12	1.2480372253471131E-7
4.302223566154416E-6	9.381064691735202E-10	1.7408512768487297E-9	1.3998166801140119E-8	0.008860513895276468	0.11547489980347111	0.01669453503893771	0.7775579044823723	0.0017537723655537002	1.5512599257128766E-6	1.80135844746149E-10	9.712183018106392E-10	6.791984271892032E-11	2.7233981453978858E-12	5.742111210320929E-15	0.01307356618911555	5.129674028669147E-9	3.1034980829702457E-14	1.3236113133753775E-19	3.700862033675184E-17	2.0648800391583289E-10	1.2183093774061135E-15	5.831933311179162E-31	1.343430047251711E-9	4.5728567555340234E-14	2.0103604781720245E-5	6.92453011844193E-9	1.160780090314275E-13	6.1699664850970845E-15	1.1894097709974587E-24	1.6848706301961626E-12	5.241374145172005E-25	0.0665588196311056	1.5421383015747347E-15	3.695688244222883E-15	6.777341231160679E-28	5.2490497461392484E-42	8.258561752386905E-28	2.3406610776205996E-23	9.933494941319136E-48	1.545213782901536E-72	5.4864851923433264E-36	3.421124601994971E-26	2.3151629359755382E-14	7.922594962575726E-22	3.3647785791028697E-13	3.9583223876551865E-13
5.443528315037348E-6	3.6055009040431073E-16	9.289490038177366E-18	3.8885391137245156E-16	0.00550515145871447	0.05578148534040964	0.24211602211204492	0.26453842392764276	2.3556232343582733E-4	1.28365105220703E-7	3.3704072569710522E-18	5.324424241118628E-18	1.2543813122294225E-18	3.042520475992936E-20	1.8623806130033884E-21	0.2948242602942678	3.013574522768602E-12	4.234427330588962E-18	2.604220772501811E-28	1.1897255004945817E-21	1.736422524341854E-18	9.730492134362818E-19	1.333745787349396E-42	1.7062548122595804E-15	1.1411684021927459E-18	8.809896823570472E-5	1.3089072349853435E-17	8.885355722488912E-22	4.037240797542513E-22	5.371964980868265E-27	3.5844042297041684E-19	1.3038565469292482E-38	0.13690542367881045	1.6926887770629172E-21	6.641661766811371E-16	9.248088698921457E-40	5.216207877710329E-52	5.464984560311731E-39	9.056404003358353E-43	4.086441620275012E-59	1.2234058959822442E-74	3.3386486007710146E-39	3.384833376629789E-40	8.550608498119682E-21	2.5214350144085387E-25	2.656451422861094E-21	1.9399902966350626E-19
9.62292599530606E-7	3.6550366051490215E-23	6.218561235563698E-30	7.467611580479433E-29	0.00471015453967192	0.014090338697467165	0.06202564789713239	0.8751138217192947	1.1683464294877658E-4	1.176712164896102E-7	5.945535273926802E-26	6.582606520793542E-31	2.149836649018619E-26	2.421181645766911E-29	3.273410344635371E-29	0.002885246205511553	2.3959406743740004E-13	2.261580436734867E-24	6.9434552002533706E-37	1.086608421847561E-38	3.3497934361020885E-31	8.493532838680813E-27	2.348309141027375E-57	1.525277928058545E-22	5.624190774776997E-25	1.1066120171016135E-4	7.433895369686719E-30	7.4977240893406214E-34	1.4011420046630262E-35	1.676810444068296E-27	5.193184576503275E-25	1.2969731259981532E-53	0.04094621513220725	4.218816087347752E-28	4.142096927839337E-18	8.27732937286524E-62	3.344486455640859E-67	9.434335071067902E-63	2.5937843135150437E-67	4.950996265589715E-68	8.103755357824119E-83	1.2216511636597511E-40	1.0543257163809452E-56	5.109311974406853E-27	1.272361433314515E-28	4.602680831924199E-30	2.02138474748131E-26
6.849224626851481E-9	9.887939338743295E-10	3.0197889649180606E-22	7.37773666469592E-13	7.530187817041303E-5	1.0352923445843139E-4	7.293795382429738E-6	0.5530004173321668	0.3434336442082226	0.1023748877473732	2.630691084420972E-14	2.6399819088331607E-22	2.5108216248389737E-14	1.3362662867378164E-16	1.0993021040042073E-18	8.66612954070567E-4	1.6798343738015945E-10	2.088222550636198E-8	1.8366525008444316E-24	6.335392976268076E-30	1.1273203113588582E-18	1.2354964000268217E-12	1.920657648618306E-47	7.183053195031044E-8	1.2936495796567426E-8	2.2521158267863931E-7	2.251524502586924E-22	1.2630751179642447E-20	5.639363141025019E-22	2.108638890244209E-32	2.967002740223694E-13	6.515344235254077E-51	1.379739788377682E-4	8.969658714429134E-15	2.225193692445239E-20	9.145707649083149E-53	1.637326512498492E-62	7.220804422221998E-57	1.623895297238204E-51	1.4744479210093823E-68	1.8654156257296918E-70	6.429390860069282E-43	2.3646662995955747E-52	2.6173591031751384E-14	1.0151142234440055E-27	7.777395881110792E-21	2.124248329791002E-12
2.684492994402738E-14	5.431617134049836E-4	2.7746195479370875E-15	0.021453379076485195	1.1627107037108778E-12	9.339286684464184E-14	9.262874867413806E-15	1.4581241390577228E-6	0.06818246597333176	0.8445294252523894	7.335886701694896E-5	3.141472761269219E-13	4.741903883410998E-5	1.0619556272621578E-6	6.037736960402848E-9	6.846115812736883E-13	2.341251899091682E-4	0.03348625342249565	5.661869978185574E-18	1.5438294464914063E-20	2.182215789565586E-8	7.98260427874084E-5	1.1659319612613042E-36	0.026222851303337607	0.0051364690188217	7.659946007789939E-17	2.2108001783969993E-14	1.6773888817294724E-10	5.278574245856357E-12	1.7088777220380883E-37	8.000039518677086E-6	2.331340211256087E-41	1.6333341370300415E-14	3.714147452364247E-10	1.68785825181844E-20	3.822816066173985E-43	9.749893481083598E-53	1.174229672986211E-48	2.527979048895549E-41	9.51503547399551E-70	2.138900267521161E-60	3.0735023946294385E-43	1.4207717286628419E-42	2.3729661590859094E-8	5.238411641731301E-19	2.546099605797327E-13	6.928453245392134E-7
1.3968916763114266E-15	0.0031095311991917265	2.1834699444811562E-20	0.02864986166326024	7.540736458403808E-13	5.3878656217155436E-14	1.8768209435615936E-15	2.4317882211557153E-6	0.7109189737317062	0.0010122081612893676	2.45043411222956E-4	5.277676975142037E-13	1.9215151162311524E-4	4.148994183559629E-6	1.1194517015846251E-8	1.0369460868626611E-13	2.2333150467276973E-4	0.10162323124869681	1.1330714090115689E-17	4.703604905931269E-20	5.332337049896682E-8	1.236407248470514E-6	4.920908249797073E-37	0.12854250582103668	0.025458929257689073	4.397070697505442E-17	2.219291264722293E-19	1.0000201992617273E-9	9.829235028973587E-12	1.0398976660904368E-37	1.3831605496043755E-5	1.656620893321206E-41	1.769232518842061E-15	9.378838738290033E-10	1.0297594996463982E-20	2.4419893931260092E-43	3.675543060942652E-51	1.5612528710029967E-50	6.998995185065284E-41	3.0661659995221065E-69	1.7895173961556406E-59	7.667918971574185E-43	8.386530464394565E-43	1.5425997285877964E-7	1.3139763533182359E-18	2.536203144464085E-13	2.3629671681019146E-6
5.576873442432157E-17	2.888363539668283E-6	1.617347009467431E-5	0.2078156320661919	1.1656870559530486E-15	3.72710861700547E-20	2.1324105002084437E-25	2.3102679155780862E-20	1.135073949596784E-18	2.403918905610324E-21	0.002661938166837291	0.7777228869089869	0.0020230671328341876	9.422379268498095E-5	4.155300183391911E-8	2.8022029300685E-22	1.3250897235043695E-7	1.3813855558210585E-12	4.1389750964796805E-16	1.199696005532213E-7	0.009560845639390587	3.615816200003644E-11	6.827122690010564E-16	1.0049003284539705E-5	4.931905779439988E-11	5.174743607618891E-26	3.654395094070126E-5	9.191736352367065E-6	3.2185411900021026E-6	3.701801183616366E-11	4.107685970595637E-5	3.182570997098878E-11	3.803792412467986E-21	1.0748428350693483E-11	1.9481406419109958E-6	2.1572202769175534E-12	2.674012867404928E-24	6.916354812824939E-12	1.8953254597987008E-17	7.894588213241234E-41	5.312740472202567E-60	3.4224591539431836E-20	3.766649427093642E-12	2.3724892683221137E-10	1.6043422889727215E-8	3.8635893786415685E-9	1.8721952883936414E-9
1.5374023634396058E-15	2.293163269863706E-16	4.749463787390914E-22	0.24974870496487353	1.822101008872465E-15	2.3561227031060495E-21	5.552770916065899E-36	9.788420032313533E-32	1.3079252495220297E-20	1.1022795202761988E-30	5.3301819307941813E-5	0.5445304950949538	1.663095894897849E-5	9.941053073236518E-8	1.0966077211141231E-9	3.0840819315701444E-24	3.4469558257999636E-14	6.478041766731722E-14	1.5849810800271352E-12	0.11271847623709705	5.838383073792185E-4	3.810441840470838E-14	4.112092246025294E-8	1.7074552191524596E-13	1.632443704669073E-13	1.1906440252471686E-29	1.6005205120671075E-18	2.300723766824161E-6	1.5384488377690655E-5	2.812673771921562E-7	1.1674742079773924E-5	7.518560964026596E-7	4.590466679460936E-23	1.5215322831529479E-18	0.07639357925401012	0.0013211901333358403	6.003771548481346E-19	0.01434004870467524	1.1049424317735583E-18	3.0770344584232154E-49	2.307216078975923E-58	1.5286026583328959E-16	1.311251037036491E-7	4.109016427992966E-20	2.630686924917502E-4	2.9824089139521222E-15	1.6020720490284913E-17
8.618319759476149E-18	3.1774996369477566E-6	2.7198911880151287E-5	0.5012471002143997	3.2245291104112453E-16	1.3446160957405226E-20	6.496983882587285E-27	6.018277944658012E-21	4.955183319268541E-19	1.3289749272790463E-21	0.0017450855468966388	0.4710676935875663	0.0010323961975308017	9.924855830002619E-5	3.9094095971831823E-8	8.920953682333334E-23	1.4204773239705568E-7	1.3921347866484048E-12	8.076724936155848E-17	3.6048536748244437E-9	0.02470256031564051	3.048686565250339E-11	1.0651209062093932E-18	8.047685457128852E-6	1.311554132338158E-11	1.4961514491926104E-28	3.718088475172629E-5	5.713008520805982E-6	3.827741117481674E-6	1.3268989976947946E-12	2.0488947787646483E-5	1.111901505745832E-12	2.62409266205167E-21	4.3294877853021955E-12	8.725919253195526E-8	7.069566973210887E-17	9.863328913278782E-26	6.672716412878067E-17	4.401978114691329E-26	6.808135144169864E-47	4.662713721869368E-61	1.4896329050446174E-21	9.791285196700162E-14	2.1429721014076446E-10	1.2811403830569194E-9	4.9419939920816625E-9	2.4053458635671894E-9
1.094930517663387E-17	8.335579716462951E-7	2.5259288282198934E-6	0.11929545230895389	4.223427301886655E-16	1.3568125555659768E-20	8.20158502380894E-29	3.083667889787105E-23	1.0801131018129723E-20	6.978497884652428E-24	0.0022005416558415953	0.8644886597799102	8.732754571890521E-4	0.004819500897942702	3.877528168758441E-8	5.574970042909563E-23	1.9273227500744116E-8	7.100563930471363E-13	1.7470554304679955E-17	1.6526685152361542E-8	0.008272723646292121	2.5331311733208926E-11	1.0783523783682122E-17	4.874049016003555E-6	2.356380335526512E-11	3.632645516588961E-30	2.485117491718424E-6	6.110088749202038E-6	2.9145643448885455E-6	3.645465296399816E-11	2.7851580240175685E-5	3.4120316681123305E-11	1.2245619930305988E-21	2.7845489070072312E-12	2.1542405892830617E-6	2.5916352805866544E-16	2.8898304940748067E-24	1.9350519664967491E-16	1.2761502785247107E-24	2.2929561735712107E-44	1.0201320614249845E-59	3.6891626590123505E-20	3.20097620937691E-12	5.735970449916348E-11	2.097436940335759E-8	6.528675526056575E-10	7.406855867309399E-10
4.010990632093822E-20	6.112704910877876E-10	1.7779678316406252E-10	0.6759491902008866	1.3384109736850045E-17	2.72032450347866E-20	2.0125674335807296E-35	3.619463562842736E-30	1.7371244433372005E-24	2.015193593357369E-28	0.0013396460857532718	0.30579606346227867	2.494628963551094E-4	7.467889789817078E-6	8.681898446893419E-7	1.7453263236712847E-23	1.389921999089962E-11	9.991749742245488E-13	4.6781241216211024E-20	4.7648378362233555E-12	0.01664572520256715	6.356726669652722E-14	1.9337326062972748E-22	1.4720024450133357E-9	2.5118559412617037E-13	1.610581030915897E-34	3.250024326713144E-10	5.007953132477615E-6	1.0921769216462232E-6	6.103001232193411E-18	5.473330248502161E-6	6.037461171480747E-18	2.976565573191577E-23	3.438830797848192E-16	2.3415068218220484E-12	6.2323299440234045E-24	5.910864628220167E-31	1.5877345321306833E-28	1.78071678815354E-45	5.2658395140415995E-71	4.796672708695835E-65	1.0090851242386016E-26	1.366784357587971E-19	9.409643717339769E-15	2.0619127403241974E-12	9.965915657638844E-13	7.633127696621205E-13
2.455226063516664E-6	1.1448762389545872E-16	3.3990522449669605E-19	2.4400445292875735E-18	0.021256914809287902	0.028042321973720405	0.0015472335681748666	0.7952131045903083	7.716498542853753E-4	1.4255402553737458E-6	2.299271960152667E-19	6.222132208175673E-20	6.936800311963948E-20	1.5457908692400006E-21	1.1852058097982189E-22	0.012298923024848007	7.245787452058098E-12	2.1593995013313234E-18	9.789146187612602E-30	7.424730507770386E-26	2.0007374603751967E-20	1.9804657261919638E-20	3.4936802823236123E-46	3.351034012682285E-16	3.089804481829711E-19	3.008228974383487E-5	1.0055797720048358E-18	2.276129799124722E-23	2.259415553790105E-24	4.7707650184626303E-29	3.797620377438416E-20	2.3778981130618573E-40	0.14083588911606865	3.71411543724864E-22	4.382990163710626E-17	8.601913390266989E-45	5.742889193932865E-53	4.206455573221071E-44	2.4542682529638008E-49	1.553257484874352E-60	5.068177543555267E-75	5.123192296793399E-40	4.8800477597749286E-42	3.663021746085974E-21	2.1295326967098896E-26	1.6079723914498807E-22	6.01175347720838E-20
5.750247469086615E-14	0.1149588422456919	9.190937277444636E-4	0.01494086565019375	1.0609742824531356E-10	1.4403951186853573E-11	4.1849835611781745E-13	5.137454889852949E-7	0.0032901072129254646	5.101909452201499E-6	6.154189639492624E-5	6.920275311609386E-7	4.2562339628068246E-5	7.369280420988266E-7	1.363142655801407E-8	2.6633238598750164E-11	1.3935463487921643E-4	0.22617051601256627	1.3391193325802847E-14	9.965985254573095E-16	2.39130510779834E-6	8.55926225000728E-7	1.077924319040928E-28	0.6284481762281019	0.005746653586810473	5.5599473037210345E-15	0.004925103839129491	1.6640192920587365E-9	4.625945483046858E-11	2.6787458874671014E-21	4.348666830139605E-6	1.9245721448244887E-21	3.240817727535669E-11	1.2728642887926248E-8	5.966618494316259E-16	1.5493989867846514E-27	1.2746165633508097E-35	1.2792309618245704E-27	9.808839473920788E-26	5.9400636151446235E-46	8.518336848576118E-61	2.368386725075003E-31	2.416519684141353E-22	1.9210306749742514E-6	1.262993463426119E-16	4.7103655153704E-6	3.3588247067793935E-4
1.9618075678245796E-14	1.9668166573425818E-8	3.892010492026197E-14	0.2704625898945227	1.7478601497404128E-12	6.784690851839218E-20	3.0527763703728614E-31	5.344416915435657E-22	5.286808669352884E-18	3.461042046861991E-22	0.1282341012289464	3.084537330374768E-11	0.3004107811380015	0.002114164375792871	0.294249341080983	8.47514728298467E-21	1.4972129138677445E-9	4.4574176121358267E-13	4.961718631990694E-18	1.3959607055950918E-15	6.171612640457346E-7	0.004131766703455777	1.05809100898956E-29	2.948009393579196E-6	1.0322791048638372E-4	5.639469889681085E-37	1.4375174630870834E-12	3.032403178158967E-8	8.668394328909166E-10	2.9721909037311304E-28	2.9040965789110183E-4	1.3901908899216202E-28	5.332270635313723E-30	6.646716549824454E-13	1.0759100059840055E-17	1.6257345692285134E-33	2.303476348722597E-41	6.390763085420909E-37	2.409296592849882E-39	1.608833095185513E-67	3.0687884548390437E-59	1.8199838967130226E-35	2.445834081923865E-30	6.035857205982404E-12	3.113945423226035E-15	1.1249835286041975E-10	3.2926955189723386E-10
2.709110522479387E-13	0.007970198401895839	4.624631005332705E-16	6.8310347556371296E-18	3.292706583821083E-13	5.282423924489686E-20	3.0752925830507583E-31	4.527410036543394E-24	3.17190225108534E-19	1.6692781483954271E-25	9.101470853316494E-7	1.7840651467127727E-18	3.6187171642866095E-6	5.509942552648908E-9	1.9003915154655591E-7	6.888333603425077E-21	1.3144116338896976E-8	1.238152795580864E-16	3.5903739924393006E-16	8.037251885153167E-14	4.048263918161202E-18	5.809658286316328E-7	8.45471373182499E-27	0.6931927143406068	3.609583583794305E-6	1.219838734402958E-38	4.589688765312278E-16	9.833827800602742E-16	4.596922383979458E-20	5.0990727022225265E-21	3.39315313502198E-8	4.7501487501128614E-21	2.2196234262990276E-28	0.29876808839025837	7.08756759740769E-14	9.24216216929784E-23	1.3136085534824812E-42	6.596183195524533E-23	2.4879392288464673E-18	1.5455971090619866E-35	1.9927386460733395E-56	1.379747276759325E-31	6.910346791224041E-20	5.051815943382877E-6	2.1435959997748562E-15	1.0908974468148416E-11	5.4985001226463914E-5
8.18161880860347E-17	3.621489631966319E-24	3.3363607322620865E-24	2.5133980354532362E-8	1.2051047327498377E-14	2.1660990533785188E-23	2.363676266665205E-38	9.231184953084902E-36	1.7836771221596803E-23	1.7011899373191153E-36	3.749087782602017E-6	0.11231206603168198	1.33964477046333E-8	1.148443947025029E-9	2.56179962107756E-15	5.1860414984979595E-27	2.0254287949114E-15	3.8311157647755847E-20	1.53916350911468E-11	0.4992931044035151	2.795646437833619E-6	3.064770776691367E-15	0.005492282505650417	3.0585326687569324E-20	8.673564952393489E-19	7.0812310434861295E-31	1.6253648392771292E-20	1.7934960257187335E-8	2.3152381225271318E-6	4.478630877440039E-7	1.0580080648125695E-4	2.710501626650561E-7	1.781059400671087E-26	9.695580925236367E-23	0.02389165276559476	0.00835630171500685	6.713337399224133E-20	0.350507784494479	6.156128052854536E-12	9.762368736689826E-42	4.855684927822188E-58	6.814891053693437E-16	7.546708408906149E-8	3.6044061054540675E-26	3.1295289513293484E-5	1.29150250538512E-16	6.261188022722099E-23
5.895225050402251E-14	3.460837698525025E-10	1.2792645640544391E-15	0.4620492183437794	2.3860731103265014E-17	9.83880274853796E-22	2.4377953047554215E-35	1.3881625220677901E-29	2.5370929246711358E-20	6.117609040764111E-31	4.618973440131106E-6	0.06010933641751692	2.3595376483992344E-6	1.3758572074580914E-8	1.433946656164951E-10	1.1384312719378481E-23	7.235836581107783E-13	1.0037347647029365E-13	1.2035240051665844E-17	0.41900458486028863	0.047256215849954646	6.327882277192732E-13	8.345397114565318E-14	5.5539318761153535E-6	2.4435067579330736E-10	3.932511144717224E-33	2.274670213996997E-18	2.865414834113844E-5	2.8140750585054446E-4	8.690462432311434E-9	3.824723592386876E-6	2.138202906899876E-8	1.4341090354795616E-21	5.558301718108449E-14	0.01122553726598676	1.2472919183685187E-11	7.782280674411518E-24	1.1700060373522751E-15	1.11545170461455E-41	4.4872562953475133E-66	2.3527112106426923E-63	5.584417809703749E-22	5.132830509445494E-13	1.4221986866478864E-18	2.864378964706948E-5	3.347327516375549E-13	7.220862305311258E-11
